Date,Date,fear_greed,fg_ma7,fg_ma14,fg_change,fg_change7,fg_extreme_fear,fg_extreme_greed
4363,2022-06-29,13.0,12.142857142857142,10.142857142857142,3.0,2.0,1.0,0.0
4364,2022-06-30,11.0,12.142857142857142,10.428571428571429,-2.0,0.0,1.0,0.0
4365,2022-07-01,11.0,12.142857142857142,10.571428571428571,0.0,0.0,1.0,0.0
4366,2022-07-02,14.0,12.142857142857142,11.142857142857142,3.0,0.0,1.0,0.0
4367,2022-07-03,11.0,11.714285714285714,11.5,-3.0,-3.0,1.0,0.0
4368,2022-07-04,14.0,12.0,11.857142857142858,3.0,2.0,1.0,0.0
4369,2022-07-05,19.0,13.285714285714286,12.571428571428571,5.0,9.0,1.0,0.0
4370,2022-07-06,18.0,14.0,13.071428571428571,-1.0,5.0,1.0,0.0
4371,2022-07-07,18.0,15.0,13.571428571428571,0.0,7.0,1.0,0.0
4372,2022-07-08,20.0,16.285714285714285,14.214285714285714,2.0,9.0,1.0,0.0
4373,2022-07-09,24.0,17.714285714285715,14.928571428571429,4.0,10.0,1.0,0.0
4374,2022-07-10,24.0,19.571428571428573,15.642857142857142,0.0,13.0,1.0,0.0
4375,2022-07-11,22.0,20.714285714285715,16.357142857142858,-2.0,8.0,1.0,0.0
4376,2022-07-12,16.0,20.285714285714285,16.785714285714285,-6.0,-3.0,1.0,0.0
4377,2022-07-13,15.0,19.857142857142858,16.928571428571427,-1.0,-3.0,1.0,0.0
4378,2022-07-14,18.0,19.857142857142858,17.428571428571427,3.0,0.0,1.0,0.0
4379,2022-07-15,15.0,19.142857142857142,17.714285714285715,-3.0,-5.0,1.0,0.0
4380,2022-07-16,21.0,18.714285714285715,18.214285714285715,6.0,-3.0,1.0,0.0
4381,2022-07-17,24.0,18.714285714285715,19.142857142857142,3.0,0.0,1.0,0.0
4382,2022-07-18,20.0,18.428571428571427,19.571428571428573,-4.0,-2.0,1.0,0.0
4383,2022-07-19,30.0,20.428571428571427,20.357142857142858,10.0,14.0,0.0,0.0
4384,2022-07-20,31.0,22.714285714285715,21.285714285714285,1.0,16.0,0.0,0.0
4385,2022-07-21,34.0,25.0,22.428571428571427,3.0,16.0,0.0,0.0
4386,2022-07-22,33.0,27.571428571428573,23.357142857142858,-1.0,18.0,0.0,0.0
4387,2022-07-23,31.0,29.0,23.857142857142858,-2.0,10.0,0.0,0.0
4388,2022-07-24,30.0,29.857142857142858,24.285714285714285,-1.0,6.0,0.0,0.0
4389,2022-07-25,30.0,31.285714285714285,24.857142857142858,0.0,10.0,0.0,0.0
4390,2022-07-26,26.0,30.714285714285715,25.571428571428573,-4.0,-4.0,0.0,0.0
4391,2022-07-27,28.0,30.285714285714285,26.5,2.0,-3.0,0.0,0.0
4392,2022-07-28,32.0,30.0,27.5,4.0,-2.0,0.0,0.0
4393,2022-07-29,39.0,30.857142857142858,29.214285714285715,7.0,6.0,0.0,0.0
4394,2022-07-30,42.0,32.42857142857143,30.714285714285715,3.0,11.0,0.0,0.0
4395,2022-07-31,39.0,33.714285714285715,31.785714285714285,-3.0,9.0,0.0,0.0
4396,2022-08-01,33.0,34.142857142857146,32.714285714285715,-6.0,3.0,0.0,0.0
4397,2022-08-02,31.0,34.857142857142854,32.785714285714285,-2.0,5.0,0.0,0.0
4398,2022-08-03,34.0,35.714285714285715,33.0,3.0,6.0,0.0,0.0
4399,2022-08-04,30.0,35.42857142857143,32.714285714285715,-4.0,-2.0,0.0,0.0
4400,2022-08-05,31.0,34.285714285714285,32.57142857142857,1.0,-8.0,0.0,0.0
4401,2022-08-06,31.0,32.714285714285715,32.57142857142857,0.0,-11.0,0.0,0.0
4402,2022-08-07,30.0,31.428571428571427,32.57142857142857,-1.0,-9.0,0.0,0.0
4403,2022-08-08,30.0,31.0,32.57142857142857,0.0,-3.0,0.0,0.0
4404,2022-08-09,42.0,32.57142857142857,33.714285714285715,12.0,11.0,0.0,0.0
4405,2022-08-10,31.0,32.142857142857146,33.92857142857143,-11.0,-3.0,0.0,0.0
4406,2022-08-11,41.0,33.714285714285715,34.57142857142857,10.0,11.0,0.0,0.0
4407,2022-08-12,42.0,35.285714285714285,34.785714285714285,1.0,11.0,0.0,0.0
4408,2022-08-13,46.0,37.42857142857143,35.07142857142857,4.0,15.0,0.0,0.0
4409,2022-08-14,47.0,39.85714285714285,35.642857142857146,1.0,17.0,0.0,0.0
4410,2022-08-15,45.0,42.0,36.5,-2.0,15.0,0.0,0.0
4411,2022-08-16,44.0,42.285714285714285,37.42857142857143,-1.0,2.0,0.0,0.0
4412,2022-08-17,41.0,43.71428571428572,37.92857142857143,-3.0,10.0,0.0,0.0
4413,2022-08-18,30.0,42.142857142857146,37.92857142857143,-11.0,-11.0,0.0,0.0
4414,2022-08-19,33.0,40.85714285714285,38.07142857142857,3.0,-9.0,0.0,0.0
4415,2022-08-20,29.0,38.42857142857143,37.92857142857143,-4.0,-17.0,0.0,0.0
4416,2022-08-21,27.0,35.57142857142857,37.71428571428572,-2.0,-20.0,0.0,0.0
4417,2022-08-22,29.0,33.285714285714285,37.642857142857146,2.0,-16.0,0.0,0.0
4418,2022-08-23,28.0,31.0,36.642857142857146,-1.0,-16.0,0.0,0.0
4419,2022-08-24,25.0,28.714285714285715,36.21428571428572,-3.0,-16.0,0.0,0.0
4420,2022-08-25,25.0,28.0,35.07142857142857,0.0,-5.0,0.0,0.0
4421,2022-08-26,27.0,27.142857142857142,34.0,2.0,-6.0,0.0,0.0
4422,2022-08-27,28.0,27.0,32.714285714285715,1.0,-1.0,0.0,0.0
4423,2022-08-28,28.0,27.142857142857142,31.357142857142858,0.0,1.0,0.0,0.0
4424,2022-08-29,24.0,26.428571428571427,29.857142857142858,-4.0,-5.0,1.0,0.0
4425,2022-08-30,27.0,26.285714285714285,28.642857142857142,3.0,-1.0,0.0,0.0
4426,2022-08-31,23.0,26.0,27.357142857142858,-4.0,-2.0,1.0,0.0
4427,2022-09-01,20.0,25.285714285714285,26.642857142857142,-3.0,-5.0,1.0,0.0
4428,2022-09-02,25.0,25.0,26.071428571428573,5.0,-2.0,0.0,0.0
4429,2022-09-03,21.0,24.0,25.5,-4.0,-7.0,1.0,0.0
4430,2022-09-04,20.0,22.857142857142858,25.0,-1.0,-8.0,1.0,0.0
4431,2022-09-05,23.0,22.714285714285715,24.571428571428573,3.0,-1.0,1.0,0.0
4432,2022-09-06,22.0,22.0,24.142857142857142,-1.0,-5.0,1.0,0.0
4433,2022-09-07,24.0,22.142857142857142,24.071428571428573,2.0,1.0,1.0,0.0
4434,2022-09-08,20.0,22.142857142857142,23.714285714285715,-4.0,0.0,1.0,0.0
4435,2022-09-09,22.0,21.714285714285715,23.357142857142858,2.0,-3.0,1.0,0.0
4436,2022-09-10,28.0,22.714285714285715,23.357142857142858,6.0,7.0,0.0,0.0
4437,2022-09-11,26.0,23.571428571428573,23.214285714285715,-2.0,6.0,0.0,0.0
4438,2022-09-12,25.0,23.857142857142858,23.285714285714285,-1.0,2.0,0.0,0.0
4439,2022-09-13,34.0,25.571428571428573,23.785714285714285,9.0,12.0,0.0,0.0
4440,2022-09-14,27.0,26.0,24.071428571428573,-7.0,3.0,0.0,0.0
4441,2022-09-15,28.0,27.142857142857142,24.642857142857142,1.0,8.0,0.0,0.0
4442,2022-09-16,20.0,26.857142857142858,24.285714285714285,-8.0,-2.0,1.0,0.0
4443,2022-09-17,22.0,26.0,24.357142857142858,2.0,-6.0,1.0,0.0
4444,2022-09-18,27.0,26.142857142857142,24.857142857142858,5.0,1.0,0.0,0.0
4445,2022-09-19,21.0,25.571428571428573,24.714285714285715,-6.0,-4.0,1.0,0.0
4446,2022-09-20,23.0,24.0,24.785714285714285,2.0,-11.0,1.0,0.0
4447,2022-09-21,23.0,23.428571428571427,24.714285714285715,0.0,-4.0,1.0,0.0
4448,2022-09-22,22.0,22.571428571428573,24.857142857142858,-1.0,-6.0,1.0,0.0
4449,2022-09-23,20.0,22.571428571428573,24.714285714285715,-2.0,0.0,1.0,0.0
4450,2022-09-24,24.0,22.857142857142858,24.428571428571427,4.0,2.0,1.0,0.0
4451,2022-09-25,24.0,22.428571428571427,24.285714285714285,0.0,-3.0,1.0,0.0
4452,2022-09-26,21.0,22.428571428571427,24.0,-3.0,0.0,1.0,0.0
4453,2022-09-27,20.0,22.0,23.0,-1.0,-3.0,1.0,0.0
4454,2022-09-28,20.0,21.571428571428573,22.5,0.0,-3.0,1.0,0.0
4455,2022-09-29,22.0,21.571428571428573,22.071428571428573,2.0,0.0,1.0,0.0
4456,2022-09-30,21.0,21.714285714285715,22.142857142857142,-1.0,1.0,1.0,0.0
4457,2022-10-01,20.0,21.142857142857142,22.0,-1.0,-4.0,1.0,0.0
4458,2022-10-02,24.0,21.142857142857142,21.785714285714285,4.0,0.0,1.0,0.0
4459,2022-10-03,24.0,21.571428571428573,22.0,0.0,3.0,1.0,0.0
4460,2022-10-04,20.0,21.571428571428573,21.785714285714285,-4.0,0.0,1.0,0.0
4461,2022-10-05,25.0,22.285714285714285,21.928571428571427,5.0,5.0,0.0,0.0
4462,2022-10-06,26.0,22.857142857142858,22.214285714285715,1.0,4.0,0.0,0.0
4463,2022-10-07,23.0,23.142857142857142,22.428571428571427,-3.0,2.0,1.0,0.0
4464,2022-10-08,24.0,23.714285714285715,22.428571428571427,1.0,4.0,1.0,0.0
4465,2022-10-09,22.0,23.428571428571427,22.285714285714285,-2.0,-2.0,1.0,0.0
4466,2022-10-10,22.0,23.142857142857142,22.357142857142858,0.0,-2.0,1.0,0.0
4467,2022-10-11,24.0,23.714285714285715,22.642857142857142,2.0,4.0,1.0,0.0
4468,2022-10-12,20.0,23.0,22.642857142857142,-4.0,-5.0,1.0,0.0
4469,2022-10-13,20.0,22.142857142857142,22.5,0.0,-6.0,1.0,0.0
4470,2022-10-14,24.0,22.285714285714285,22.714285714285715,4.0,1.0,1.0,0.0
4471,2022-10-15,24.0,22.285714285714285,23.0,0.0,0.0,1.0,0.0
4472,2022-10-16,24.0,22.571428571428573,23.0,0.0,2.0,1.0,0.0
4473,2022-10-17,20.0,22.285714285714285,22.714285714285715,-4.0,-2.0,1.0,0.0
4474,2022-10-18,22.0,22.0,22.857142857142858,2.0,-2.0,1.0,0.0
4475,2022-10-19,23.0,22.428571428571427,22.714285714285715,1.0,3.0,1.0,0.0
4476,2022-10-20,23.0,22.857142857142858,22.5,0.0,3.0,1.0,0.0
4477,2022-10-21,23.0,22.714285714285715,22.5,0.0,-1.0,1.0,0.0
4478,2022-10-22,20.0,22.142857142857142,22.214285714285715,-3.0,-4.0,1.0,0.0
4479,2022-10-23,23.0,22.0,22.285714285714285,3.0,-1.0,1.0,0.0
4480,2022-10-24,22.0,22.285714285714285,22.285714285714285,-1.0,2.0,1.0,0.0
4481,2022-10-25,20.0,22.0,22.0,-2.0,-2.0,1.0,0.0
4482,2022-10-26,33.0,23.428571428571427,22.928571428571427,13.0,10.0,0.0,0.0
4483,2022-10-27,32.0,24.714285714285715,23.785714285714285,-1.0,9.0,0.0,0.0
4484,2022-10-28,30.0,25.714285714285715,24.214285714285715,-2.0,7.0,0.0,0.0
4485,2022-10-29,34.0,27.714285714285715,24.928571428571427,4.0,14.0,0.0,0.0
4486,2022-10-30,34.0,29.285714285714285,25.642857142857142,0.0,11.0,0.0,0.0
4487,2022-10-31,31.0,30.571428571428573,26.428571428571427,-3.0,9.0,0.0,0.0
4488,2022-11-01,30.0,32.0,27.0,-1.0,10.0,0.0,0.0
4489,2022-11-02,30.0,31.571428571428573,27.5,0.0,-3.0,0.0,0.0
4490,2022-11-03,30.0,31.285714285714285,28.0,0.0,-2.0,0.0,0.0
4491,2022-11-04,30.0,31.285714285714285,28.5,0.0,0.0,0.0,0.0
4492,2022-11-05,38.0,31.857142857142858,29.785714285714285,8.0,4.0,0.0,0.0
4493,2022-11-06,40.0,32.714285714285715,31.0,2.0,6.0,0.0,0.0
4494,2022-11-07,33.0,33.0,31.785714285714285,-7.0,2.0,0.0,0.0
4495,2022-11-08,31.0,33.142857142857146,32.57142857142857,-2.0,1.0,0.0,0.0
4496,2022-11-09,29.0,33.0,32.285714285714285,-2.0,-1.0,0.0,0.0
4497,2022-11-10,22.0,31.857142857142858,31.571428571428573,-7.0,-8.0,1.0,0.0
4498,2022-11-11,25.0,31.142857142857142,31.214285714285715,3.0,-5.0,0.0,0.0
4499,2022-11-12,21.0,28.714285714285715,30.285714285714285,-4.0,-17.0,1.0,0.0
4500,2022-11-13,22.0,26.142857142857142,29.428571428571427,1.0,-18.0,1.0,0.0
4501,2022-11-14,24.0,24.857142857142858,28.928571428571427,2.0,-9.0,1.0,0.0
4502,2022-11-15,22.0,23.571428571428573,28.357142857142858,-2.0,-9.0,1.0,0.0
4503,2022-11-16,23.0,22.714285714285715,27.857142857142858,1.0,-6.0,1.0,0.0
4504,2022-11-17,20.0,22.428571428571427,27.142857142857142,-3.0,-2.0,1.0,0.0
4505,2022-11-18,23.0,22.142857142857142,26.642857142857142,3.0,-2.0,1.0,0.0
4506,2022-11-19,23.0,22.428571428571427,25.571428571428573,0.0,2.0,1.0,0.0
4507,2022-11-20,24.0,22.714285714285715,24.428571428571427,1.0,2.0,1.0,0.0
4508,2022-11-21,21.0,22.285714285714285,23.571428571428573,-3.0,-3.0,1.0,0.0
4509,2022-11-22,22.0,22.285714285714285,22.928571428571427,1.0,0.0,1.0,0.0
4510,2022-11-23,22.0,22.142857142857142,22.428571428571427,0.0,-1.0,1.0,0.0
4511,2022-11-24,20.0,22.142857142857142,22.285714285714285,-2.0,0.0,1.0,0.0
4512,2022-11-25,20.0,21.714285714285715,21.928571428571427,0.0,-3.0,1.0,0.0
4513,2022-11-26,22.0,21.571428571428573,22.0,2.0,-1.0,1.0,0.0
4514,2022-11-27,26.0,21.857142857142858,22.285714285714285,4.0,2.0,0.0,0.0
4515,2022-11-28,28.0,22.857142857142858,22.571428571428573,2.0,7.0,0.0,0.0
4516,2022-11-29,26.0,23.428571428571427,22.857142857142858,-2.0,4.0,0.0,0.0
4517,2022-11-30,29.0,24.428571428571427,23.285714285714285,3.0,7.0,0.0,0.0
4518,2022-12-01,27.0,25.428571428571427,23.785714285714285,-2.0,7.0,0.0,0.0
4519,2022-12-02,27.0,26.428571428571427,24.071428571428573,0.0,7.0,0.0,0.0
4520,2022-12-03,27.0,27.142857142857142,24.357142857142858,0.0,5.0,0.0,0.0
4521,2022-12-04,26.0,27.142857142857142,24.5,-1.0,0.0,0.0,0.0
4522,2022-12-05,26.0,26.857142857142858,24.857142857142858,0.0,-2.0,0.0,0.0
4523,2022-12-06,25.0,26.714285714285715,25.071428571428573,-1.0,-1.0,0.0,0.0
4524,2022-12-07,29.0,26.714285714285715,25.571428571428573,4.0,0.0,0.0,0.0
4525,2022-12-08,25.0,26.428571428571427,25.928571428571427,-4.0,-2.0,0.0,0.0
4526,2022-12-09,26.0,26.285714285714285,26.357142857142858,1.0,-1.0,0.0,0.0
4527,2022-12-10,27.0,26.285714285714285,26.714285714285715,1.0,0.0,0.0,0.0
4528,2022-12-11,26.0,26.285714285714285,26.714285714285715,-1.0,0.0,0.0,0.0
4529,2022-12-12,27.0,26.428571428571427,26.642857142857142,1.0,1.0,0.0,0.0
4530,2022-12-13,27.0,26.714285714285715,26.714285714285715,0.0,2.0,0.0,0.0
4531,2022-12-14,30.0,26.857142857142858,26.785714285714285,3.0,1.0,0.0,0.0
4532,2022-12-15,31.0,27.714285714285715,27.071428571428573,1.0,6.0,0.0,0.0
4533,2022-12-16,29.0,28.142857142857142,27.214285714285715,-2.0,3.0,0.0,0.0
4534,2022-12-17,28.0,28.285714285714285,27.285714285714285,-1.0,1.0,0.0,0.0
4535,2022-12-18,26.0,28.285714285714285,27.285714285714285,-2.0,0.0,0.0,0.0
4536,2022-12-19,29.0,28.571428571428573,27.5,3.0,2.0,0.0,0.0
4537,2022-12-20,29.0,28.857142857142858,27.785714285714285,0.0,2.0,0.0,0.0
4538,2022-12-21,26.0,28.285714285714285,27.571428571428573,-3.0,-4.0,0.0,0.0
4539,2022-12-22,28.0,27.857142857142858,27.785714285714285,2.0,-3.0,0.0,0.0
4540,2022-12-23,27.0,27.571428571428573,27.857142857142858,-1.0,-2.0,0.0,0.0
4541,2022-12-24,29.0,27.714285714285715,28.0,2.0,1.0,0.0,0.0
4542,2022-12-25,29.0,28.142857142857142,28.214285714285715,0.0,3.0,0.0,0.0
4543,2022-12-26,28.0,28.0,28.285714285714285,-1.0,-1.0,0.0,0.0
4544,2022-12-27,27.0,27.714285714285715,28.285714285714285,-1.0,-2.0,0.0,0.0
4545,2022-12-28,28.0,28.0,28.142857142857142,1.0,2.0,0.0,0.0
4546,2022-12-29,28.0,28.0,27.928571428571427,0.0,0.0,0.0,0.0
4547,2022-12-30,28.0,28.142857142857142,27.857142857142858,0.0,1.0,0.0,0.0
4548,2022-12-31,25.0,27.571428571428573,27.642857142857142,-3.0,-4.0,0.0,0.0
4549,2023-01-01,26.0,27.142857142857142,27.642857142857142,1.0,-3.0,0.0,0.0
4550,2023-01-02,27.0,27.0,27.5,1.0,-1.0,0.0,0.0
4551,2023-01-03,26.0,26.857142857142858,27.285714285714285,-1.0,-1.0,0.0,0.0
4552,2023-01-04,29.0,27.0,27.5,3.0,1.0,0.0,0.0
4553,2023-01-05,29.0,27.142857142857142,27.571428571428573,0.0,1.0,0.0,0.0
4554,2023-01-06,26.0,26.857142857142858,27.5,-3.0,-2.0,0.0,0.0
4555,2023-01-07,25.0,26.857142857142858,27.214285714285715,-1.0,0.0,0.0,0.0
4556,2023-01-08,25.0,26.714285714285715,26.928571428571427,0.0,-1.0,0.0,0.0
4557,2023-01-09,25.0,26.428571428571427,26.714285714285715,0.0,-2.0,0.0,0.0
4558,2023-01-10,26.0,26.428571428571427,26.642857142857142,1.0,0.0,0.0,0.0
4559,2023-01-11,26.0,26.0,26.5,0.0,-3.0,0.0,0.0
4560,2023-01-12,30.0,26.142857142857142,26.642857142857142,4.0,1.0,0.0,0.0
4561,2023-01-13,31.0,26.857142857142858,26.857142857142858,1.0,5.0,0.0,0.0
4562,2023-01-14,46.0,29.857142857142858,28.357142857142858,15.0,21.0,0.0,0.0
4563,2023-01-15,52.0,33.714285714285715,30.214285714285715,6.0,27.0,0.0,0.0
4564,2023-01-16,45.0,36.57142857142857,31.5,-7.0,20.0,0.0,0.0
4565,2023-01-17,51.0,40.142857142857146,33.285714285714285,6.0,25.0,0.0,0.0
4566,2023-01-18,52.0,43.85714285714285,34.92857142857143,1.0,26.0,0.0,0.0
4567,2023-01-19,45.0,46.0,36.07142857142857,-7.0,15.0,0.0,0.0
4568,2023-01-20,51.0,48.85714285714285,37.85714285714285,6.0,20.0,0.0,0.0
4569,2023-01-21,53.0,49.85714285714285,39.85714285714285,2.0,7.0,0.0,0.0
4570,2023-01-22,53.0,50.0,41.85714285714285,0.0,1.0,0.0,0.0
4571,2023-01-23,50.0,50.71428571428572,43.642857142857146,-3.0,5.0,0.0,0.0
4572,2023-01-24,52.0,50.85714285714285,45.5,2.0,1.0,0.0,0.0
4573,2023-01-25,51.0,50.71428571428572,47.285714285714285,-1.0,-1.0,0.0,0.0
4574,2023-01-26,54.0,52.0,49.0,3.0,9.0,0.0,0.0
4575,2023-01-27,55.0,52.57142857142857,50.71428571428572,1.0,4.0,0.0,0.0
4576,2023-01-28,52.0,52.42857142857143,51.142857142857146,-3.0,-1.0,0.0,0.0
4577,2023-01-29,55.0,52.71428571428572,51.35714285714285,3.0,2.0,0.0,0.0
4578,2023-01-30,61.0,54.285714285714285,52.5,6.0,11.0,0.0,0.0
4579,2023-01-31,51.0,54.142857142857146,52.5,-10.0,-1.0,0.0,0.0
4580,2023-02-01,56.0,54.85714285714285,52.785714285714285,5.0,5.0,0.0,0.0
4581,2023-02-02,60.0,55.71428571428572,53.85714285714285,4.0,6.0,0.0,0.0
4582,2023-02-03,60.0,56.42857142857143,54.5,0.0,5.0,0.0,0.0
4583,2023-02-04,58.0,57.285714285714285,54.85714285714285,-2.0,6.0,0.0,0.0
4584,2023-02-05,58.0,57.71428571428572,55.21428571428572,0.0,3.0,0.0,0.0
4585,2023-02-06,56.0,57.0,55.642857142857146,-2.0,-5.0,0.0,0.0
4586,2023-02-07,54.0,57.42857142857143,55.785714285714285,-2.0,3.0,0.0,0.0
4587,2023-02-08,58.0,57.71428571428572,56.285714285714285,4.0,2.0,0.0,0.0
4588,2023-02-09,55.0,57.0,56.35714285714285,-3.0,-5.0,0.0,0.0
4589,2023-02-10,48.0,55.285714285714285,55.85714285714285,-7.0,-12.0,0.0,0.0
4590,2023-02-11,49.0,54.0,55.642857142857146,1.0,-9.0,0.0,0.0
4591,2023-02-12,50.0,52.85714285714285,55.285714285714285,1.0,-8.0,0.0,0.0
4592,2023-02-13,48.0,51.71428571428572,54.35714285714285,-2.0,-8.0,0.0,0.0
4593,2023-02-14,50.0,51.142857142857146,54.285714285714285,2.0,-4.0,0.0,0.0
4594,2023-02-15,53.0,50.42857142857143,54.07142857142857,3.0,-5.0,0.0,0.0
4595,2023-02-16,62.0,51.42857142857143,54.21428571428572,9.0,7.0,0.0,0.0
4596,2023-02-17,61.0,53.285714285714285,54.285714285714285,-1.0,13.0,0.0,0.0
4597,2023-02-18,60.0,54.85714285714285,54.42857142857143,-1.0,11.0,0.0,0.0
4598,2023-02-19,60.0,56.285714285714285,54.57142857142857,0.0,10.0,0.0,0.0
4599,2023-02-20,58.0,57.71428571428572,54.71428571428572,-2.0,10.0,0.0,0.0
4600,2023-02-21,60.0,59.142857142857146,55.142857142857146,2.0,10.0,0.0,0.0
4601,2023-02-22,59.0,60.0,55.21428571428572,-1.0,6.0,0.0,0.0
4602,2023-02-23,56.0,59.142857142857146,55.285714285714285,-3.0,-6.0,0.0,0.0
4603,2023-02-24,53.0,58.0,55.642857142857146,-3.0,-8.0,0.0,0.0
4604,2023-02-25,52.0,56.85714285714285,55.85714285714285,-1.0,-8.0,0.0,0.0
4605,2023-02-26,51.0,55.57142857142857,55.92857142857143,-1.0,-9.0,0.0,0.0
4606,2023-02-27,50.0,54.42857142857143,56.07142857142857,-1.0,-8.0,0.0,0.0
4607,2023-02-28,53.0,53.42857142857143,56.285714285714285,3.0,-7.0,0.0,0.0
4608,2023-03-01,50.0,52.142857142857146,56.07142857142857,-3.0,-9.0,0.0,0.0
4609,2023-03-02,51.0,51.42857142857143,55.285714285714285,1.0,-5.0,0.0,0.0
4610,2023-03-03,50.0,51.0,54.5,-1.0,-3.0,0.0,0.0
4611,2023-03-04,50.0,50.71428571428572,53.785714285714285,0.0,-2.0,0.0,0.0
4612,2023-03-05,47.0,50.142857142857146,52.85714285714285,-3.0,-4.0,0.0,0.0
4613,2023-03-06,48.0,49.85714285714285,52.142857142857146,1.0,-2.0,0.0,0.0
4614,2023-03-07,49.0,49.285714285714285,51.35714285714285,1.0,-4.0,0.0,0.0
4615,2023-03-08,50.0,49.285714285714285,50.71428571428572,1.0,0.0,0.0,0.0
4616,2023-03-09,44.0,48.285714285714285,49.85714285714285,-6.0,-7.0,0.0,0.0
4617,2023-03-10,34.0,46.0,48.5,-10.0,-16.0,0.0,0.0
4618,2023-03-11,33.0,43.57142857142857,47.142857142857146,-1.0,-17.0,0.0,0.0
4619,2023-03-12,33.0,41.57142857142857,45.85714285714285,0.0,-14.0,0.0,0.0
4620,2023-03-13,49.0,41.71428571428572,45.785714285714285,16.0,1.0,0.0,0.0
4621,2023-03-14,56.0,42.71428571428572,46.0,7.0,7.0,0.0,0.0
4622,2023-03-15,50.0,42.71428571428572,46.0,-6.0,0.0,0.0,0.0
4623,2023-03-16,52.0,43.85714285714285,46.07142857142857,2.0,8.0,0.0,0.0
4624,2023-03-17,51.0,46.285714285714285,46.142857142857146,-1.0,17.0,0.0,0.0
4625,2023-03-18,64.0,50.71428571428572,47.142857142857146,13.0,31.0,0.0,0.0
4626,2023-03-19,63.0,55.0,48.285714285714285,-1.0,30.0,0.0,0.0
4627,2023-03-20,66.0,57.42857142857143,49.57142857142857,3.0,17.0,0.0,0.0
4628,2023-03-21,68.0,59.142857142857146,50.92857142857143,2.0,12.0,0.0,0.0
4629,2023-03-22,62.0,60.85714285714285,51.785714285714285,-6.0,12.0,0.0,0.0
4630,2023-03-23,57.0,61.57142857142857,52.71428571428572,-5.0,5.0,0.0,0.0
4631,2023-03-24,61.0,63.0,54.642857142857146,4.0,10.0,0.0,0.0
4632,2023-03-25,64.0,63.0,56.85714285714285,3.0,0.0,0.0,0.0
4633,2023-03-26,64.0,63.142857142857146,59.07142857142857,0.0,1.0,0.0,0.0
4634,2023-03-27,64.0,62.85714285714285,60.142857142857146,0.0,-2.0,0.0,0.0
4635,2023-03-28,59.0,61.57142857142857,60.35714285714285,-5.0,-9.0,0.0,0.0
4636,2023-03-29,57.0,60.85714285714285,60.85714285714285,-2.0,-5.0,0.0,0.0
4637,2023-03-30,60.0,61.285714285714285,61.42857142857143,3.0,3.0,0.0,0.0
4638,2023-03-31,63.0,61.57142857142857,62.285714285714285,3.0,2.0,0.0,0.0
4639,2023-04-01,61.0,61.142857142857146,62.07142857142857,-2.0,-3.0,0.0,0.0
4640,2023-04-02,63.0,61.0,62.07142857142857,2.0,-1.0,0.0,0.0
4641,2023-04-03,63.0,60.85714285714285,61.85714285714285,0.0,-1.0,0.0,0.0
4642,2023-04-04,62.0,61.285714285714285,61.42857142857143,-1.0,3.0,0.0,0.0
4643,2023-04-05,62.0,62.0,61.42857142857143,0.0,5.0,0.0,0.0
4644,2023-04-06,63.0,62.42857142857143,61.85714285714285,1.0,3.0,0.0,0.0
4645,2023-04-07,64.0,62.57142857142857,62.07142857142857,1.0,1.0,0.0,0.0
4646,2023-04-08,61.0,62.57142857142857,61.85714285714285,-3.0,0.0,0.0,0.0
4647,2023-04-09,61.0,62.285714285714285,61.642857142857146,0.0,-2.0,0.0,0.0
4648,2023-04-10,62.0,62.142857142857146,61.5,1.0,-1.0,0.0,0.0
4649,2023-04-11,68.0,63.0,62.142857142857146,6.0,6.0,0.0,0.0
4650,2023-04-12,65.0,63.42857142857143,62.71428571428572,-3.0,3.0,0.0,0.0
4651,2023-04-13,61.0,63.142857142857146,62.785714285714285,-4.0,-2.0,0.0,0.0
4652,2023-04-14,68.0,63.71428571428572,63.142857142857146,7.0,4.0,0.0,0.0
4653,2023-04-15,68.0,64.71428571428571,63.642857142857146,0.0,7.0,0.0,0.0
4654,2023-04-16,68.0,65.71428571428571,64.0,0.0,7.0,0.0,0.0
4655,2023-04-17,69.0,66.71428571428571,64.42857142857143,1.0,7.0,0.0,0.0
4656,2023-04-18,58.0,65.28571428571429,64.14285714285714,-11.0,-10.0,0.0,0.0
4657,2023-04-19,63.0,65.0,64.21428571428571,5.0,-2.0,0.0,0.0
4658,2023-04-20,52.0,63.71428571428572,63.42857142857143,-11.0,-9.0,0.0,0.0
4659,2023-04-21,50.0,61.142857142857146,62.42857142857143,-2.0,-18.0,0.0,0.0
4660,2023-04-22,53.0,59.0,61.85714285714285,3.0,-15.0,0.0,0.0
4661,2023-04-23,56.0,57.285714285714285,61.5,3.0,-12.0,0.0,0.0
4662,2023-04-24,53.0,55.0,60.85714285714285,-3.0,-16.0,0.0,0.0
4663,2023-04-25,53.0,54.285714285714285,59.785714285714285,0.0,-5.0,0.0,0.0
4664,2023-04-26,56.0,53.285714285714285,59.142857142857146,3.0,-7.0,0.0,0.0
4665,2023-04-27,59.0,54.285714285714285,59.0,3.0,7.0,0.0,0.0
4666,2023-04-28,64.0,56.285714285714285,58.71428571428572,5.0,14.0,0.0,0.0
4667,2023-04-29,64.0,57.85714285714285,58.42857142857143,0.0,11.0,0.0,0.0
